Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2022,CA,California,Kern,06029,06029003824,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.8,NA,NA,16.1,21.8,2279,1702,POINT (-119.1566222 35.3889479),06029003824,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000604,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.6,NA,NA,17.2,24.5,7930,5511,POINT (-119.6639856 36.3572411),06031000604,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037106010,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.9,NA,NA,20.7,25,3390,2666,POINT (-118.4434033 34.3253415),06037106010,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.8,NA,NA,16.9,20.6,4160,3374,POINT (-118.5775956 34.2436235),06037113303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lake,06033,06033000802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,NA,NA,27.1,36.6,4671,3438,POINT (-122.6394514 38.9565418),06033000802,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002817,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.3,NA,NA,28.3,36.5,5145,3682,POINT (-119.070111 35.3273754),06029002817,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lake,06033,06033001301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.7,NA,NA,13.8,19.9,3605,2789,POINT (-122.5554508 38.8080109),06033001301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037102107,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.4,NA,NA,20.2,24.5,3984,3237,POINT (-118.3395988 34.2409052),06037102107,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031980000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18,NA,NA,14.9,21.6,6656,4378,POINT (-119.9245603 36.3051812),06031980000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037106603,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.4,NA,NA,17.5,21.3,2998,2446,POINT (-118.5243083 34.3121073),06037106603,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.3,NA,NA,17.4,23.5,2294,1757,POINT (-119.1514658 35.3510332),06029003203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113235,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.1,NA,NA,17.2,21,1815,1471,POINT (-118.651652 34.2382399),06037113235,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029006403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,40.6,NA,NA,36.1,45.2,5468,3519,POINT (-118.9232651 35.2596885),06029006403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005508,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28,NA,NA,24.4,31.9,4731,3345,POINT (-118.007949 35.1220493),06029005508,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003305,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.2,NA,NA,27.3,35.3,3367,2667,POINT (-118.9627506 34.802456),06029003305,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113234,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,NA,NA,24.9,29.7,4542,3602,POINT (-118.5939793 34.2257746),06037113234,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037121020,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.4,NA,NA,25.9,30.8,3781,2979,POINT (-118.402062 34.2121224),06037121020,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037115301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.8,NA,NA,17.8,21.7,4236,3493,POINT (-118.548089 34.2422846),06037115301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037111402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,NA,NA,24.9,29.5,5333,4301,POINT (-118.4957411 34.2611726),06037111402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037119700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.3,NA,NA,20.2,24.4,4893,3948,POINT (-118.4257669 34.2207731),06037119700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005406,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.2,NA,NA,15.6,21.1,3514,2709,POINT (-117.690525 35.6422887),06029005406,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029006600,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.3,NA,NA,31.2,39.6,4831,3295,POINT (-119.3985787 35.412774),06029006600,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037104824,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.9,NA,NA,29.1,34.5,2207,1690,POINT (-118.4095367 34.2514971),06037104824,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003112,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.8,NA,NA,24.2,31.6,5365,3932,POINT (-119.0458982 35.3174932),06029003112,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003808,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.5,NA,NA,15.8,21.5,4504,3258,POINT (-119.1006532 35.3914329),06029003808,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029004904,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,42.4,NA,NA,37.9,47.1,3009,2228,POINT (-119.232308 35.7794626),06029004904,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031001002,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,39.9,NA,NA,34.8,45.5,4453,3082,POINT (-119.6671973 36.3196581),06031001002,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002600,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,38,NA,NA,33.7,42.5,3439,2395,POINT (-119.0117158 35.3457339),06029002600,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003211,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.1,NA,NA,22.7,29.8,4533,3104,POINT (-119.0319343 35.2737976),06029003211,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.9,NA,NA,25.4,34.8,4819,3506,POINT (-119.6189814 36.3279953),06031000800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002814,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,NA,NA,27.5,35.6,4532,3303,POINT (-119.049604 35.3359425),06029002814,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113427,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.7,NA,NA,23.3,28,3024,2291,POINT (-118.5894957 34.2259883),06037113427,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037106641,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.9,NA,NA,16.1,19.7,2330,1890,POINT (-118.5084331 34.2984691),06037106641,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037108203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.9,NA,NA,16.1,19.7,3577,2923,POINT (-118.5616551 34.2930831),06037108203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037111204,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.2,NA,NA,15.5,18.9,5865,4760,POINT (-118.5471995 34.262647),06037111204,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.3,NA,NA,30.2,38.7,4163,2877,POINT (-118.1693413 35.0539688),06029005900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037106112,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.8,NA,NA,23.4,28,6201,4848,POINT (-118.4123941 34.3055419),06037106112,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037120300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.6,NA,NA,24.2,28.9,5550,4413,POINT (-118.4408399 34.2152914),06037120300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003215,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,NA,NA,23.7,31.1,3726,2749,POINT (-119.000668 35.2610043),06029003215,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lake,06033,06033000502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.2,NA,NA,19.5,27.3,2901,2380,POINT (-122.8631148 39.120886),06033000502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005405,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.4,NA,NA,21.1,28.1,2458,1895,POINT (-117.6832328 35.6480915),06029005405,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003124,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.6,NA,NA,22.3,29.2,5802,4133,POINT (-119.0655635 35.3070654),06029003124,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029004304,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.4,NA,NA,31.2,39.8,3218,2052,POINT (-119.3444583 35.6086914),06029004304,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037120020,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.9,NA,NA,32.1,37.6,4037,3063,POINT (-118.4548516 34.2188235),06037120020,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113237,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19,NA,NA,17.1,20.9,3921,3313,POINT (-118.6126947 34.2451986),06037113237,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037108104,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.8,NA,NA,14.1,17.4,1692,1383,POINT (-118.5460083 34.2943135),06037108104,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037104821,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.8,NA,NA,31.1,36.5,3498,2624,POINT (-118.4162955 34.2465705),06037104821,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029001401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,42,NA,NA,37.5,46.6,4750,3242,POINT (-118.9903908 35.3907585),06029001401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,46.5,NA,NA,42,51.2,3761,2420,POINT (-118.9873352 35.3645543),06029002202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113425,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.2,NA,NA,23.8,28.4,4020,3034,POINT (-118.5919499 34.2324832),06037113425,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037117530,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.9,NA,NA,33.1,38.6,5888,4343,POINT (-118.4643776 34.2264373),06037117530,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037115202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.5,NA,NA,21.3,25.6,5189,4367,POINT (-118.5376549 34.2332349),06037115202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037109300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.7,NA,NA,18.6,22.6,3120,2490,POINT (-118.4804333 34.2711982),06037109300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000602,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.6,NA,NA,14.6,21.1,5847,4536,POINT (-119.6505786 36.3572087),06031000602,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037121222,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.3,NA,NA,27.7,32.9,5376,3947,POINT (-118.3919487 34.2321519),06037121222,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037104620,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.9,NA,NA,32.1,37.6,3200,2418,POINT (-118.4224647 34.2579043),06037104620,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037103402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.5,NA,NA,15.6,19.2,4075,3377,POINT (-118.3083483 34.2559405),06037103402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lake,06033,06033000702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.1,NA,NA,27.6,37,4757,3486,POINT (-122.5917589 38.9857973),06033000702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037101400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.3,NA,NA,20.1,24.4,3898,3326,POINT (-118.2941612 34.2428521),06037101400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037108204,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,13.6,NA,NA,12.1,15,1857,1480,POINT (-118.566704 34.2809054),06037108204,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003815,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.2,NA,NA,19.1,25.7,6087,4239,POINT (-119.1364533 35.4054176),06029003815,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005003,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,36.7,NA,NA,32.5,41.1,3512,2407,POINT (-119.2324678 35.7436341),06029005003,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037121210,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.6,NA,NA,27,32.1,3182,2560,POINT (-118.4049441 34.241882),06037121210,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029006202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.8,NA,NA,31.5,40.2,7006,4353,POINT (-118.8856972 35.1821665),06029006202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,43.6,NA,NA,39.1,48.2,3173,2077,POINT (-118.975107 35.3597374),06029002302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000406,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.3,NA,NA,19.6,27.5,3329,2326,POINT (-119.8032657 36.3057992),06031000406,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037106520,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.6,NA,NA,25.1,30.1,5670,4366,POINT (-118.4613523 34.3088574),06037106520,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.8,NA,NA,29.7,38.1,2291,1590,POINT (-118.9231677 35.3241289),06029002401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029004302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.2,NA,NA,26.2,34.5,4356,4351,POINT (-119.4114424 35.5905564),06029004302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,49.5,NA,NA,44.7,54.3,2256,1408,POINT (-118.9902464 35.3362806),06029002502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037111302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.7,NA,NA,19.6,23.7,4633,3783,POINT (-118.5128425 34.2539511),06037111302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037119802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.7,NA,NA,32.9,38.4,3016,2400,POINT (-118.4291943 34.2329132),06037119802,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037119801,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.5,NA,NA,26,30.8,2933,2341,POINT (-118.4310495 34.2352193),06037119801,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002305,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.5,NA,NA,29.5,37.8,2660,1871,POINT (-118.9631621 35.3614351),06029002305,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037104203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.4,NA,NA,29.7,35.2,4874,3615,POINT (-118.4115542 34.2790579),06037104203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037102104,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.8,NA,NA,16.9,20.6,3906,3211,POINT (-118.3453981 34.2161873),06037102104,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19,NA,NA,17.1,20.9,3655,3059,POINT (-118.5583038 34.2440457),06037113301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002902,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,36,NA,NA,31.8,40.5,4427,3108,POINT (-119.0301956 35.3286242),06029002902,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.4,NA,NA,21.4,29.8,2916,2172,POINT (-119.5983712 36.3928943),06031000100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029004703,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,38.6,NA,NA,34.2,43.3,4664,3062,POINT (-119.2417788 35.6669977),06029004703,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002818,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.5,NA,NA,22.1,29.2,4022,3162,POINT (-119.0852278 35.3323425),06029002818,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005207,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.9,NA,NA,26.2,34.1,2327,1974,POINT (-118.101417 35.6773299),06029005207,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003128,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.2,NA,NA,30.1,38.5,4746,3150,POINT (-119.0121441 35.2995126),06029003128,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lassen,06035,06035040200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.8,NA,NA,25.2,34.9,2459,2034,POINT (-120.9674678 40.5011553),06035040200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.9,NA,NA,23.4,30.7,6686,4853,POINT (-119.4614392 35.1444229),06029003500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003304,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.2,NA,NA,26.4,34.4,3732,3186,POINT (-119.5019126 35.2582904),06029003304,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029001700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.5,NA,NA,18.5,24.9,4299,3433,POINT (-119.033399 35.3786716),06029001700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lake,06033,06033000300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.6,NA,NA,20.9,28.9,4045,3389,POINT (-122.9626051 39.0412302),06033000300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037120010,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.5,NA,NA,25.9,31,2892,2215,POINT (-118.4622655 34.2191995),06037120010,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029002806,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.2,NA,NA,13.8,18.9,2285,2035,POINT (-119.105562 35.351302),06029002806,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029001302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,46.7,NA,NA,42.2,51.4,2451,1491,POINT (-118.994198 35.3809977),06029001302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037111206,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.7,NA,NA,16.7,20.5,4716,3757,POINT (-118.5343557 34.2690645),06037111206,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029004901,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,43.9,NA,NA,39.3,48.6,5413,3657,POINT (-119.2462266 35.7837173),06029004901,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029005512,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.4,NA,NA,28.4,36.7,3009,2228,POINT (-117.9506809 35.1269153),06029005512,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037113231,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.7,NA,NA,15.9,19.6,2254,1837,POINT (-118.6502378 34.2266028),06037113231,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.2,NA,NA,18.5,26.2,6299,4588,POINT (-119.769357 36.2769538),06031000402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kern,06029,06029003137,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.9,NA,NA,29,37,3453,2358,POINT (-119.0250417 35.3024984),06029003137,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Lake,06033,06033000402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.8,NA,NA,20.9,29.1,2775,2269,POINT (-122.9188324 39.0371349),06033000402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031001003,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.6,NA,NA,22.5,31.3,7096,4881,POINT (-119.6730487 36.3058649),06031001003,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037119341,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.1,NA,NA,29.5,34.7,2867,2272,POINT (-118.4458756 34.2371666),06037119341,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Los Angeles,06037,06037117302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.3,NA,NA,16.5,20.2,5414,4372,POINT (-118.4987424 34.238143),06037117302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2022,CA,California,Kings,06031,06031000407,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.4,NA,NA,23.3,31.9,6893,5017,POINT (-119.7910257 36.3026577),06031000407,RISKBEH,LPA,CrdPrv,Physical Inactivity
